year,naics,top_coe,ii_coe,gos_coe,enepsi_coe
2011,487OS,0.034321372854914205,1.3135725429017162,0.4305772230889236,1.060842433697348
2011,48TW,0.10542516352443247,1.9342054636398616,0.6313966910350135,1.751827626010004
2011,493,0.02108433734939759,1.5813253012048192,0.34036144578313254,1.3524096385542168
2011,4A0,0.3879062114356232,1.0777457836281366,0.4997943233237351,0.9514603044014808
2011,51,0.17339484813533254,2.1722414455978467,1.7474048442906573,1.8173779315647827
2011,511,0.043528064146620846,1.1867124856815578,1.1855670103092784,0.9782359679266897
2011,512,0.21993127147766323,1.4948453608247423,1.697594501718213,1.4158075601374571
2011,513,0.29626253418413856,3.1312670920692796,2.0419325432999087,2.6025524156791247
2011,514,0.07331378299120234,2.181818181818182,2.2756598240469206,1.780058651026393
2011,52,0.07452596867271229,1.5544929925803792,0.6173124484748557,1.5356966199505357
2011,521CI,0.0790135883241067,1.1187720181177656,1.2108706592853549,1.097131353799698
2011,523,0.025172754195459033,1.374629812438302,-0.16781836130306022,1.356367226061204
2011,524,0.11485826001955035,1.6671554252199414,0.7634408602150538,1.6544477028347997
2011,525,1.3333333333333335,168.0,19.333333333333332,167.0
2011,53,2.1353383458646613,7.032894736842104,15.843045112781954,6.731203007518796
2011,531,2.721437740693196,8.037227214377406,20.112965340179716,7.7291399229781765
2011,532RL,0.5333333333333333,4.287719298245614,4.171929824561404,4.003508771929824
2011,54,0.03465823132994086,0.8062164764131482,0.512034108100674,0.6915142346307248
2011,5411,0.08451957295373665,0.7322064056939501,0.8327402135231315,0.6983985765124555
2011,5412OP,0.02576271186440678,0.8983050847457628,0.5215819209039548,0.7464406779661017
2011,5415,0.02497096399535424,0.6178861788617886,0.2781649245063879,0.545876887340302
2011,55,0.034468263976460696,0.7082807902480034,0.13366960907944514,0.644808743169399
2011,56,0.03230817023920472,0.7990059024541784,0.3783783783783784,0.6312519415967692
2011,561,0.02479061976549414,0.7249581239530989,0.35443886097152427,0.5876046901172529
2011,562,0.12820512820512822,1.7393162393162396,0.6837606837606838,1.188034188034188
2011,6,0.026795682917752143,0.7619091924078899,0.2337179010048381,0.553684406401191
2011,61,0.05170157068062827,0.6570680628272251,0.2964659685863874,0.5229057591623035
2011,62,0.02266811279826464,0.7792841648590022,0.22321041214750542,0.5587852494577007
2011,621,0.01873648810953639,0.6699495556089358,0.3141964929137641,0.4907518616382417
2011,622,0.02106918238993711,0.8965408805031447,0.180188679245283,0.6276729559748427
2011,623,0.04226618705035971,0.7077338129496403,0.06564748201438848,0.5530575539568345
2011,624,0.020915032679738564,0.9908496732026143,0.13725490196078433,0.6509803921568627
2011,7,0.21983134632160511,1.305902878743821,0.4693224774643792,0.9749927304448969
2011,71,0.19631901840490798,1.150920245398773,0.7460122699386502,0.9705521472392638
2011,711AS,0.16985645933014354,1.0502392344497609,1.0478468899521531,0.9736842105263159
2011,713,0.22418136020151133,1.2594458438287153,0.4282115869017632,0.9672544080604533
2011,72,0.22713414634146345,1.3540396341463417,0.38376524390243905,0.9763719512195123
2011,721,0.33281493001555207,1.1959564541213066,0.5614307931570762,0.9533437013996889
2011,722,0.19232710752145382,1.4053508329126703,0.326097930338213,0.9833417465926301
2011,81,0.07689093188466359,0.9017969076473047,0.3150856665273715,0.6268282490597576
2011,FIRE,0.3821012764763641,2.372141955393463,2.88974610744845,2.3109833076167767
2011,G,-0.013337250293772033,0.7210928319623972,0.26897767332549943,0.5581668625146886
2011,GF,-0.009824861170439982,0.9305852199914566,0.5309696710807348,0.7396411789833405
2011,GFE,-0.0812720848056537,0.7296819787985865,0.0088339222614841,0.6236749116607773
2011,GFG,0.0,0.9582118561710398,0.6027696793002915,0.7555879494655005
2011,GFGD,0.0,1.1204146730462519,0.6232057416267943,0.8728070175438596
2011,GFGN,0.0,0.7052238805970149,0.5708955223880596,0.5727611940298507
2011,GSL,-0.014670124817636571,0.641676122548225,0.16947641432971308,0.48930134543686177
2011,GSLE,-0.1969532100108814,1.9020674646354734,0.41240478781284,1.6104461371055494
2011,GSLG,0.0,0.5401523776162536,0.14992556265872667,0.3988965758823014
2011,HS,12.905405405405405,10.824324324324323,87.3445945945946,10.425675675675675
2011,ICT,0.10074955908289242,1.4182098765432096,1.0471781305114638,1.1280864197530864
2011,II,0.12675491863007043,1.512861306776779,0.7608452756861793,0.9122662132620841
2011,ORE,0.33438985736925514,7.383518225039619,4.3438985736925515,7.0950871632329635
2011,PGOOD,0.0922951669010436,3.4918214787950563,1.0757900969580343,0.6875878913477907
2011,PROF,0.03403527857642396,0.7863081824539591,0.4086564612635014,0.6677286502447742
2011,PSERV,0.18178308788048408,1.2568858692505165,0.840317319384663,1.0871856241193614
2011,PVT,0.1632578077158604,1.7191671769748929,0.8890232700551134,1.0045315370483772
2012,11,0.02286902286902287,5.677754677754678,2.711018711018711,1.846153846153846
2012,111CA,-0.0176678445229682,9.074204946996467,4.282685512367491,2.9187279151943466
2012,113FF,0.08080808080808081,0.8232323232323232,0.4696969696969697,0.3131313131313131
2012,21,0.4453038674033149,2.8099447513812157,2.5193370165745854,1.5613259668508286
2012,211,0.9142857142857143,3.968571428571429,4.48,1.9942857142857142
2012,212,0.3174603174603175,3.068783068783069,2.2116402116402116,1.6560846560846563
2012,213,0.0628415300546448,1.5655737704918031,0.8032786885245901,1.098360655737705
2012,22,0.8438395415472779,2.6045845272206307,2.163323782234957,2.4297994269340975
2012,23,0.02049740366220279,1.424432905165346,0.49193768789286696,0.38070511068597984
2012,311FT,0.338411316648531,7.363438520130576,1.0478781284004353,0.7845484221980414
2012,313TT,0.053571428571428575,3.196428571428571,0.37500000000000006,0.5625000000000001
2012,315AL,0.03658536585365854,1.1219512195121952,0.1829268292682927,0.30487804878048785
2012,31G,0.08626894972188896,4.192605518595267,1.0153779038063038,0.6638673792125641
2012,31ND,0.17178502879078694,7.057901471529111,1.5962891874600127,0.9165067178502878
2012,321,0.041916167664670656,3.2934131736526946,0.502994011976048,0.5748502994011976
2012,322,0.06185567010309278,4.329896907216495,0.7594501718213058,0.8625429553264605
2012,323,0.03125,1.7499999999999998,0.46875,0.5742187499999999
2012,324,0.1611111111111111,37.52777777777778,7.616666666666666,2.533333333333333
2012,325,0.16387959866220733,5.455964325529543,2.21850613154961,1.0546265328874023
2012,326,0.038461538461538464,3.8205128205128207,0.6897435897435897,0.6564102564102564
2012,327,0.05555555555555556,2.4401709401709404,0.7649572649572649,0.8632478632478633
2012,331,0.07692307692307693,6.528846153846153,1.0224358974358974,1.016025641025641
2012,332,0.03211517165005537,2.2801771871539316,0.49280177187153934,0.5293466223698782
2012,333,0.03846153846153846,2.850678733031674,0.6866515837104072,0.5226244343891402
2012,334,0.05432287681713849,0.8691660290742158,0.7850038255547055,0.3863810252486611
2012,335,0.009404388714733543,2.219435736677116,0.6206896551724138,0.34796238244514105
2012,3361MV,0.05281690140845071,7.005281690140845,0.9771126760563381,0.540492957746479
2012,3364OT,0.032167832167832165,2.295104895104895,0.7356643356643356,0.5678321678321678
2012,337,0.023121387283236993,2.5028901734104045,0.27167630057803466,0.5549132947976878
2012,339,0.03679653679653679,1.6125541125541125,0.7186147186147186,0.5173160173160173
2012,33DG,0.04202514890800794,2.71012574454004,0.7145929847782925,0.5330906684315023
2012,42,0.42058116670308066,1.436748962202316,0.7585754861262836,1.2820624863447672
2012,441,0.40367965367965364,0.6590909090909091,0.33874458874458874,0.5238095238095238
2012,445,0.25724637681159424,0.9166666666666667,0.33454106280193235,0.7608695652173914
2012,44RT,0.38149382474024696,0.97059400117624,0.3993334640266614,0.8453244461870222
2012,452,0.44431279620853076,0.9170616113744076,0.1362559241706161,0.8329383886255923
2012,481,0.4187192118226601,2.6625615763546797,0.7438423645320197,2.6083743842364533
2012,482,0.0,1.7713004484304933,0.7757847533632287,1.4977578475336322
2012,483,0.030303030303030307,5.075757575757576,0.9545454545454546,4.7272727272727275
2012,484,0.05082592121982211,2.1575603557814484,0.5756035578144854,2.044472681067344
2012,485,0.0935672514619883,0.8596491228070174,1.0292397660818713,0.7719298245614035
2012,486,0.3823529411764706,1.6470588235294117,2.338235294117647,1.3676470588235297
2012,487OS,0.03273809523809524,1.3616071428571428,0.37797619047619047,1.0580357142857142
2012,48TW,0.1029839883551674,1.9290393013100438,0.6146288209606987,1.7383551673944688
2012,493,0.019662921348314606,1.7359550561797752,0.30617977528089885,1.4803370786516852
2012,4A0,0.3932135728542914,1.1213572854291416,0.5317365269461077,0.9956087824351297
2012,51,0.16715758468335787,2.296023564064801,1.6273932253313694,1.9473490427098672
2012,511,0.04013015184381779,1.029284164859002,1.1431670281995663,0.8394793926247287
2012,512,0.2145214521452145,1.6270627062706269,1.504950495049505,1.5313531353135312
2012,513,0.29174147217235186,3.255834829443447,2.033213644524237,2.763913824057451
2012,514,0.06914893617021277,3.103723404255319,1.7180851063829785,2.587765957446808
2012,52,0.07189335026186319,1.5516584669100142,0.7735280114267576,1.5361053800983973
2012,521CI,0.07484604452865941,1.1231643770724775,1.3477025106584557,1.1032685930838466
2012,523,0.024102311854402363,1.2070831283817018,0.1219872110181997,1.1898671913428431
2012,524,0.1111111111111111,1.8172942817294282,0.7735936773593678,1.8089260808926082
2012,525,1.6,208.6,23.2,207.8
2012,53,2.0131233595800526,6.982502187226597,15.343832020997375,6.599300087489064
2012,531,2.551971326164874,8.029868578255675,19.451612903225804,7.651135005973715
2012,532RL,0.5409836065573771,4.127868852459017,4.121311475409836,3.734426229508197
2012,54,0.03514870606411742,0.7679927900090124,0.4951718810351487,0.6537916827603966
2012,5411,0.09437229437229437,0.7818181818181817,0.7826839826839828,0.7463203463203463
2012,5412OP,0.02496798975672215,0.8627827571489544,0.5104566794707639,0.7106274007682458
2012,5415,0.024402907580477674,0.5290758047767394,0.28556593977154726,0.46002076843198336
2012,55,0.032382420971472634,0.6808018504240555,0.13261372397841173,0.6241326137239784
2012,56,0.03193671256958688,0.7949018458833871,0.3568707881629065,0.6270143568707881
2012,561,0.024282560706401765,0.7265846736045412,0.3355408388520971,0.5903500473036897
2012,562,0.13278008298755187,1.697095435684647,0.6390041493775933,1.1120331950207467
2012,6,0.028355555555555554,0.7627555555555556,0.22266666666666668,0.5655111111111112
2012,61,0.049566294919454766,0.5923172242874845,0.2757125154894672,0.4950433705080545
2012,62,0.024802822748028225,0.7913034454130344,0.21378165213781652,0.5772104607721045
2012,621,0.018131742024328667,0.6777599265549691,0.29814092265320175,0.49231122331879734
2012,622,0.027592480291085505,0.9423893268647665,0.1791995148574894,0.690721649484536
2012,623,0.04597701149425288,0.7338638373121132,0.06808134394341292,0.5702917771883289
2012,624,0.01884570082449941,0.8657243816254416,0.11071849234393404,0.5818610129564192
2012,7,0.21703743895822028,1.2807921866521974,0.468529571351058,0.9552360282148669
2012,71,0.20325203252032523,1.083623693379791,0.786295005807201,0.89198606271777
2012,711AS,0.167420814479638,0.9819004524886877,1.1266968325791853,0.9230769230769229
2012,713,0.24105011933174225,1.1909307875894988,0.4248210023866349,0.8591885441527447
2012,72,0.22123893805309736,1.3408849557522124,0.37203539823008847,0.9748672566371681
2012,721,0.3387815750371471,1.2823179791976227,0.5720653789004458,1.0401188707280833
2012,722,0.1849442379182156,1.3592007434944238,0.3094795539033457,0.954460966542751
2012,81,0.07572738142686329,0.9099242726185731,0.3112793941809486,0.6137903547229971
2012,FIRE,0.37001209189842804,2.385865914281876,3.0111514174392044,2.31385194142147
2012,G,-0.013205775325742459,0.7220917948115976,0.28066674492311305,0.5611574128418829
2012,GF,-0.010963026655202063,0.9232588134135856,0.545786758383491,0.7414015477214101
2012,GFE,-0.0909090909090909,0.8360071301247771,-0.014260249554367202,0.7290552584670231
2012,GFG,0.0,0.9349792226839403,0.6223417257394279,0.7430945978978245
2012,GFGD,0.0,1.083467741935484,0.6435483870967742,0.8411290322580645
2012,GFGN,0.0,0.7070142768466792,0.5896958410924892,0.5921787709497207
2012,GSL,-0.014046984742068296,0.6464842173246145,0.1810769354968919,0.493420521514491
2012,GSLE,-0.1901639344262295,1.9475409836065574,0.5027322404371585,1.673224043715847
2012,GSLG,0.0,0.5427600034870543,0.1555226222648418,0.39944207131026066
2012,HS,12.425806451612903,11.432258064516128,85.35483870967742,10.96774193548387
2012,ICT,0.0954940057875155,1.4458453906572963,0.941298057048367,1.1709384042992972
2012,II,0.12572008302819693,1.5147748209996035,0.7630664458800757,0.9185110898616975
2012,ORE,0.3074670571010249,7.247437774524158,4.46705710102489,6.887262079062959
2012,PGOOD,0.09005206134796678,3.442169691853102,1.0337695230054875,0.6880540312368087
2012,PROF,0.03383431351194366,0.7582952152762652,0.3925796848907283,0.6416176577361504
2012,PSERV,0.1784554411845654,1.2599585328709564,0.8432872791324929,1.0903469661107135
2012,PVT,0.16016648233308106,1.7113336049828278,0.8826765236626112,1.0071162465801269
2013,11,0.026584867075664622,5.580777096114519,3.3824130879345606,1.9059304703476483
2013,111CA,-0.013986013986013986,8.898601398601398,5.468531468531468,3.0209790209790204
2013,113FF,0.08374384236453201,0.9014778325123153,0.43842364532019706,0.33497536945812806
2013,21,0.4481283422459893,2.9561497326203208,2.685561497326203,1.6588235294117646
2013,211,0.9175824175824175,4.706043956043956,5.090659340659341,2.4478021978021975
2013,212,0.3387096774193548,2.8172043010752685,2.005376344086021,1.5376344086021505
2013,213,0.05714285714285715,1.368831168831169,0.7402597402597403,0.974025974025974
2013,22,0.8145604395604396,2.8200549450549453,2.118131868131868,2.678571428571429
2013,23,0.020618556701030927,1.464175257731959,0.4938144329896907,0.38737113402061857
2013,311FT,0.33050847457627114,7.3315677966101696,1.083686440677966,0.777542372881356
2013,313TT,0.05217391304347826,3.243478260869565,0.40869565217391307,0.6
2013,315AL,0.03658536585365854,1.1341463414634148,0.20731707317073172,0.29268292682926833
2013,31G,0.09057737711955356,4.236316806181584,1.0471131144022323,0.6758961150461473
2013,31ND,0.17385866166353972,7.066291432145091,1.6088180112570356,0.9474671669793621
2013,321,0.03954802259887005,3.3954802259887007,0.6836158192090396,0.5649717514124294
2013,322,0.06122448979591837,4.336734693877551,0.8571428571428572,0.8367346938775511
2013,323,0.03149606299212599,1.7480314960629921,0.5,0.5748031496062992
2013,324,0.1881720430107527,36.73118279569893,6.908602150537634,2.7849462365591395
2013,325,0.1688311688311688,5.524891774891775,2.2976190476190474,1.1093073593073592
2013,326,0.0475,3.8875,0.6775,0.675
2013,327,0.05394190871369294,2.4564315352697097,0.900414937759336,0.8174273858921163
2013,331,0.07766990291262137,6.501618122977347,0.9417475728155341,0.9935275080906151
2013,332,0.03837719298245614,2.2905701754385963,0.5142543859649122,0.543859649122807
2013,333,0.03945885005636979,2.689966178128523,0.7440811724915445,0.5028184892897406
2013,334,0.06010928961748634,0.8462138953942233,0.8446526151444185,0.3731459797033568
2013,335,0.02121212121212121,1.9878787878787878,0.7333333333333333,0.3242424242424243
2013,3361MV,0.052276559865092755,7.462057335581788,1.0168634064080944,0.612141652613828
2013,3364OT,0.03247631935047361,2.339648173207036,0.7686062246278754,0.5466847090663057
2013,337,0.022346368715083803,2.4189944134078214,0.3184357541899442,0.5027932960893855
2013,339,0.0656779661016949,1.8453389830508473,0.6377118644067796,0.586864406779661
2013,33DG,0.047058823529411764,2.757516339869281,0.75359477124183,0.5339869281045752
2013,42,0.43263473053892215,1.485671514114628,0.7917023096663814,1.327202737382378
2013,441,0.41530612244897963,0.6489795918367347,0.34285714285714286,0.5153061224489796
2013,445,0.2599531615925058,0.8758782201405151,0.33138173302107726,0.7259953161592505
2013,44RT,0.3897854566166698,1.0074045946459085,0.4127586861591038,0.8775393962407442
2013,452,0.458628841607565,0.9621749408983453,0.14066193853427897,0.8747044917257684
2013,481,0.4501160092807424,2.491879350348028,0.7331786542923434,2.4501160092807424
2013,482,0.0,1.9259259259259258,0.8888888888888888,1.597222222222222
2013,483,0.10144927536231883,3.9855072463768115,1.2753623188405798,3.6956521739130435
2013,484,0.04969696969696969,2.1406060606060606,0.5357575757575758,2.035151515151515
2013,485,0.096045197740113,1.0,1.0451977401129944,0.9096045197740115
2013,486,0.43548387096774194,1.9193548387096775,2.903225806451613,1.5645161290322582
2013,487OS,0.0318840579710145,1.4130434782608696,0.3739130434782609,1.0826086956521739
2013,48TW,0.11079745942131264,1.9255469301340864,0.6220889202540579,1.7290049400141145
2013,493,0.019230769230769232,1.802197802197802,0.2774725274725275,1.5357142857142858
2013,4A0,0.4010054137664346,1.2018561484918793,0.5556844547563804,1.0661252900232017
2013,51,0.16544502617801046,2.1235602094240837,1.7277486910994764,1.8118673647469459
2013,511,0.03819095477386934,0.9899497487437185,1.0753768844221105,0.8140703517587939
2013,512,0.2255892255892256,1.7643097643097643,1.5622895622895623,1.6734006734006734
2013,513,0.3033006244424621,3.099910793933988,2.3077609277430864,2.6458519179304196
2013,514,0.0663716814159292,2.433628318584071,1.8362831858407078,2.0309734513274336
2013,52,0.07344456572586934,1.7553407141743336,0.711835334476844,1.7358490566037739
2013,521CI,0.07488584474885844,1.206392694063927,1.202283105022831,1.1849315068493151
2013,523,0.024185587364264564,1.3287265547877591,0.20681145113524185,1.3089832181638696
2013,524,0.11405109489051095,2.1263686131386863,0.6391423357664233,2.112682481751825
2013,525,1.3333333333333335,210.33333333333334,18.666666666666668,208.83333333333334
2013,53,1.9915895710681244,7.20605550883095,15.325483599663583,6.79394449116905
2013,531,2.497155858930603,8.209328782707622,19.204778156996586,7.803185437997724
2013,532RL,0.5580645161290323,4.361290322580645,4.325806451612903,3.935483870967742
2013,54,0.03842794759825328,0.7638178415470992,0.469369931378665,0.6529008109794135
2013,5411,0.11348122866894199,0.7704778156996587,0.7534129692832764,0.7337883959044369
2013,5412OP,0.025467241733415486,0.8584925035941672,0.48367221195317317,0.711645101663586
2013,5415,0.025835866261398173,0.5263424518743668,0.265450861195542,0.45997973657548125
2013,55,0.03090909090909091,0.652,0.13163636363636363,0.5978181818181818
2013,56,0.032513429459994345,0.8094430308170767,0.35029686174724345,0.6383941193101499
2013,561,0.02490886998784933,0.7424058323207777,0.3295868772782503,0.6023693803159175
2013,562,0.1346938775510204,1.710204081632653,0.6285714285714286,1.1224489795918366
2013,6,0.02812903225806452,0.7453763440860215,0.2167741935483871,0.549505376344086
2013,61,0.05024213075060534,0.6192493946731236,0.26634382566585957,0.5096852300242132
2013,62,0.024466058357565428,0.7662689261004714,0.20866339115612154,0.5561014739797453
2013,621,0.01786896095301125,0.6203397308625633,0.2914184866534304,0.4476064416501213
2013,622,0.026627218934911243,0.9668639053254439,0.17366863905325444,0.7068047337278107
2013,623,0.04741379310344827,0.7310344827586207,0.06551724137931034,0.5646551724137931
2013,624,0.02,0.7922222222222222,0.10777777777777776,0.5266666666666667
2013,7,0.2199740596627756,1.2661478599221792,0.46977950713359273,0.9294422827496757
2013,71,0.20066889632107024,1.0780379041248607,0.7770345596432553,0.8907469342251951
2013,711AS,0.16450216450216448,0.9805194805194803,1.093073593073593,0.922077922077922
2013,713,0.2413793103448276,1.181609195402299,0.43908045977011495,0.8574712643678162
2013,72,0.2258282623394185,1.3231913455037185,0.37660581473968896,0.9411764705882352
2013,721,0.34770114942528735,1.2830459770114944,0.6163793103448276,1.0229885057471266
2013,722,0.18841220698805838,1.3361344537815127,0.30296329057938964,0.9164086687306503
2013,81,0.0775494377665762,0.8848390849166344,0.3039937960449787,0.599457153935634
2013,FIRE,0.3734543541173375,2.6078663509602733,2.9973691133912124,2.5268350434096285
2013,G,-0.014070006863417982,0.694291924044841,0.27951269732326695,0.5323724548158315
2013,GF,-0.015820698747528016,0.8642056690837179,0.5620742693913425,0.6849044166117336
2013,GFE,-0.1301989150090416,0.864376130198915,-0.05063291139240506,0.752260397830018
2013,GFG,0.0,0.8641820910455227,0.646823411705853,0.6755877938969486
2013,GFGD,0.0,0.9912353923205343,0.6698664440734557,0.7441569282136894
2013,GFGN,0.0,0.6741573033707866,0.6123595505617978,0.5736579275905118
2013,GSL,-0.013454995360346425,0.6345499536034642,0.18009588617383235,0.4787349211258893
2013,GSLE,-0.18219895287958113,1.9026178010471202,0.5204188481675392,1.6272251308900525
2013,GSLG,0.0,0.53339455668726,0.1529470696276507,0.3871263983970613
2013,HS,12.685897435897436,12.057692307692308,86.62820512820514,11.455128205128204
2013,ICT,0.09672915835660152,1.3570003988831272,1.0225368966892703,1.1053051455923415
2013,II,0.12765163508073635,1.5272626532181464,0.7703084716631236,0.9308878737165859
2013,ORE,0.29875518672199175,7.378976486860305,4.656984785615491,7.0138312586445375
2013,PGOOD,0.09273697168649979,3.463821638626727,1.0831623580905485,0.7033237587197374
2013,PROF,0.035519507761152286,0.753600894979723,0.37505244021815126,0.6387218570829254
2013,PSERV,0.1806997922990893,1.2830945660471142,0.8414017148639292,1.1136319255827163
2013,PVT,0.16257240708638113,1.7324989781968345,0.8912237678463207,1.0290755852465716
2014,11,0.08039215686274509,5.880392156862745,2.8607843137254902,2.0137254901960784
2014,111CA,0.0859106529209622,9.518900343642612,4.694158075601374,3.2405498281786937
2014,113FF,0.07762557077625572,1.0456621004566211,0.42465753424657543,0.3835616438356165
2014,21,0.4599406528189911,3.2542037586547976,2.6587537091988134,1.7863501483679525
2014,211,0.9618320610687023,5.033078880407126,5.11704834605598,2.4605597964376593
2014,212,0.33513513513513515,3.1675675675675676,1.8432432432432433,1.7405405405405407
2014,213,0.0576036866359447,1.675115207373272,0.771889400921659,1.1912442396313365
2014,22,0.7885638297872339,3.1861702127659575,2.1755319148936167,3.0305851063829787
2014,23,0.01988636363636364,1.4723011363636365,0.48792613636363635,0.38660037878787884
2014,311FT,0.3046953046953047,7.095904095904096,1.078921078921079,0.7772227772227772
2014,313TT,0.049586776859504134,3.1404958677685952,0.4214876033057851,0.578512396694215
2014,315AL,0.03571428571428571,1.0833333333333333,0.15476190476190477,0.25
2014,31G,0.0867420349434738,4.085508735868448,1.0204522096608428,0.6495375128468653
2014,31ND,0.16412556053811658,6.5865470852017935,1.5745889387144993,0.9049327354260089
2014,321,0.03608247422680413,3.4381443298969074,0.5618556701030929,0.5721649484536083
2014,322,0.057046979865771806,4.291946308724833,0.8489932885906041,0.8523489932885905
2014,323,0.02713178294573643,1.6821705426356588,0.4844961240310077,0.5271317829457364
2014,324,0.18848167539267013,31.90575916230366,7.073298429319371,1.8586387434554972
2014,325,0.16358024691358025,5.154320987654321,2.2242798353909463,1.1594650205761317
2014,326,0.04275534441805225,3.8978622327790973,0.5510688836104513,0.6817102137767221
2014,327,0.05468749999999999,2.5039062499999996,0.87890625,0.8281249999999999
2014,331,0.07547169811320754,6.336477987421383,0.9371069182389937,1.009433962264151
2014,332,0.035676810073452254,2.273871983210913,0.4742917103882477,0.5372507869884575
2014,333,0.0367170626349892,2.6771058315334777,0.6997840172786177,0.5226781857451404
2014,334,0.0619803476946334,0.7316704459561602,0.837490551776266,0.32123960695389264
2014,335,0.023809523809523808,2.145833333333333,0.5922619047619047,0.34523809523809523
2014,3361MV,0.05100463678516228,7.667697063369397,0.9969088098918083,0.5517774343122103
2014,3364OT,0.031704095112285335,2.455746367239102,0.8058124174372523,0.5521796565389696
2014,337,0.021390374331550804,2.310160427807487,0.3529411764705882,0.4812834224598931
2014,339,0.06147540983606558,1.6598360655737705,0.6147540983606558,0.5102459016393442
2014,33DG,0.04603820858127153,2.774819918571876,0.7298778578139681,0.5156592546194801
2014,42,0.4241681975913452,1.4921412533170035,0.7971014492753623,1.334558073076138
2014,441,0.4197292069632495,0.7059961315280464,0.33268858800773693,0.5696324951644101
2014,445,0.2648401826484018,0.9098173515981736,0.31963470319634707,0.7557077625570777
2014,44RT,0.3923006416131989,1.0566452795600367,0.39413382218148485,0.921173235563703
2014,452,0.4575688073394495,0.9655963302752294,0.1330275229357798,0.8727064220183486
2014,481,0.46621621621621623,2.4436936936936937,0.8490990990990992,2.400900900900901
2014,482,0.008620689655172414,1.9353448275862069,0.8793103448275862,1.5775862068965518
2014,483,0.11267605633802819,4.563380281690141,1.1549295774647887,4.225352112676057
2014,484,0.04723502304147465,2.221198156682028,0.5737327188940092,2.0910138248847927
2014,485,0.08602150537634408,1.1451612903225805,1.086021505376344,1.0268817204301075
2014,486,0.4393939393939394,1.7575757575757576,3.1363636363636362,1.4090909090909092
2014,487OS,0.030555555555555558,1.5041666666666667,0.35694444444444445,1.1569444444444443
2014,48TW,0.11185983827493262,1.982142857142857,0.6462264150943396,1.7675202156334229
2014,493,0.02099737532808399,1.7952755905511812,0.23622047244094488,1.5301837270341205
2014,4A0,0.4025439580995136,1.2701084923307144,0.5274971941638608,1.1275720164609053
2014,51,0.16031537450722733,2.2000657030223394,1.607095926412615,1.866622864651774
2014,511,0.04957904583723105,0.9700654817586529,0.9840972871842844,0.795135640785781
2014,512,0.19504643962848298,1.690402476780186,1.3467492260061922,1.6037151702786379
2014,513,0.29228100607111884,3.4631396357328708,2.1222896790980053,2.926279271465742
2014,514,0.07028112449799197,2.253012048192771,1.923694779116466,1.885542168674699
2014,52,0.08442225811187784,1.71957128175011,0.7988547937160476,1.7009249743062693
2014,521CI,0.07322551662174304,1.17026055705301,1.3881401617250675,1.1504941599281224
2014,523,0.022361359570661897,1.4780858676207513,-0.003130590339892665,1.4539355992844367
2014,524,0.15128205128205127,1.9478632478632478,0.926923076923077,1.9393162393162393
2014,525,0.888888888888889,138.33333333333334,20.999999999999996,137.44444444444446
2014,53,1.9620253164556962,7.417721518987341,14.96123417721519,6.99129746835443
2014,531,2.459807073954984,8.466237942122186,18.780278670953912,8.052518756698822
2014,532RL,0.5589123867069486,4.459214501510574,4.193353474320242,4.0
2014,54,0.03887383672988574,0.7681705736835905,0.4543526917186948,0.6582636352927319
2014,5411,0.12016806722689076,0.7756302521008404,0.7747899159663866,0.7394957983193278
2014,5412OP,0.02517915940344761,0.8675188843695526,0.47821034282393965,0.7220608173542514
2014,5415,0.026672905942910625,0.5236312587739823,0.21806270472625178,0.4585868039307441
2014,55,0.028879610299234523,0.6906750173973557,0.1290883785664579,0.6343075852470424
2014,56,0.032121051234404036,0.8754977435625166,0.3427130342447571,0.6994956198566499
2014,561,0.024800456100342073,0.8155644241733182,0.3201254275940707,0.6704675028506272
2014,562,0.1312741312741313,1.6872586872586874,0.6525096525096525,1.0888030888030888
2014,6,0.02742914138475605,0.7537195578089935,0.2126174050369878,0.564874075305461
2014,61,0.0468839336763865,0.595197255574614,0.24642652944539736,0.4899942824471126
2014,62,0.024117475444909074,0.7806087717592143,0.20694349897889722,0.5773606924049403
2014,621,0.017689684569479967,0.6344842284739983,0.2851662404092072,0.47122762148337594
2014,622,0.026635784597568036,0.9913144180660104,0.17805442964678633,0.7382744643891141
2014,623,0.046218487394957986,0.7445378151260503,0.06722689075630252,0.5756302521008403
2014,624,0.01900739176346357,0.781414994720169,0.1003167898627244,0.5174234424498416
2014,7,0.21530636958101237,1.2625333010414144,0.45894889803826594,0.9227415839186244
2014,71,0.1933815925542916,1.0268872802481903,0.7621509824198552,0.8479834539813857
2014,711AS,0.15694164989939638,0.9396378269617707,1.1046277665995976,0.8812877263581488
2014,713,0.23191489361702128,1.1191489361702127,0.4,0.8148936170212765
2014,72,0.222011385199241,1.3345983554712209,0.36654016445287796,0.9452877925363693
2014,721,0.3423545331529093,1.3694181326116373,0.5926928281461433,1.0866035182679297
2014,722,0.18530747007841517,1.3239785390012382,0.2975650020635575,0.9021873710276517
2014,81,0.07551319648093842,0.8951612903225805,0.30498533724340177,0.6044721407624634
2014,FIRE,0.378328173374613,2.611517027863777,3.0156037151702786,2.5291640866873064
2014,G,-0.014070351758793969,0.6812953657174763,0.28230039084310443,0.5157453936348408
2014,GF,-0.015869565217391305,0.8236956521739129,0.5719565217391305,0.6445652173913043
2014,GFE,-0.13082437275985664,0.8154121863799284,0.00896057347670251,0.6971326164874552
